BrakeTestLog04.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
140.389008,327.193542,320.611969,1085.161011,0.739875,0.477375
140.507004,310.723541,324.848816,977.225220,0.840187,0.483375
140.606003,318.968597,324.448334,948.071960,0.861188,0.478312
140.725006,295.551086,320.932495,1006.891602,0.727500,0.481313
140.843002,295.076660,318.626099,974.711609,0.667500,0.478687
140.942001,275.765076,315.422089,981.627258,0.675938,0.477937
141.061005,281.342224,311.965759,987.302246,0.752250,0.479438
141.179001,267.452606,314.552948,1001.095581,0.774750,0.476438
141.278000,265.245972,309.107056,952.159302,0.845062,0.480375
141.397003,245.513535,309.130981,970.277161,0.846188,0.476063
141.496002,255.825134,300.395477,924.418457,0.852938,0.480938
141.613998,238.942322,300.236725,906.983704,0.865687,0.478312
141.733002,246.888596,292.310913,915.657715,0.744188,0.480375
141.832001,243.627625,293.773315,911.729370,0.819562,0.480188
141.949997,248.746613,287.839783,919.991394,0.687750,0.478687
142.069000,252.405106,295.610046,913.265137,0.719813,0.481500
142.167999,255.190918,301.893188,911.230957,0.667500,0.477563
142.287003,255.280167,302.117065,975.556946,0.825938,0.480750
142.404999,260.384430,311.675507,1003.176758,0.732188,0.480750
142.503998,267.818268,315.488770,984.801270,0.678563,0.479250
142.623001,272.646362,320.475342,1021.183899,0.828000,0.480750
142.740997,283.037964,327.201050,1018.883301,0.780937,0.477375
142.839996,285.486298,336.541687,1063.974365,0.668813,0.477563
142.959000,296.050690,344.730103,1064.037354,0.799875,0.479250
143.057999,300.520050,346.660736,1138.584717,0.677625,0.477563
143.175995,312.632385,361.669556,1149.219849,0.853875,0.476438
143.294998,323.297638,375.561462,1228.073730,0.679688,0.477188
143.393997,323.116913,388.432495,1239.490112,0.819562,0.479625
143.513000,351.364807,401.265594,1311.599731,0.846375,0.477750
143.612000,365.965912,410.983124,1320.848877,0.722063,0.477188
143.729996,368.941772,421.086304,1343.042969,0.794062,0.475688
143.848999,411.278931,417.803436,1333.847046,0.854250,0.476813
143.947998,411.651398,439.551758,1367.469482,0.728437,0.478312
144.067001,426.322876,452.076538,1502.867920,0.805125,0.477937
144.166000,415.621521,473.631714,1511.461914,0.722813,0.479625
144.283997,451.311401,482.092651,1544.600342,0.699562,0.480188
144.403000,472.575317,490.175659,1585.456055,0.698625,0.480750
144.501999,483.637329,510.340759,1559.535278,0.749250,0.481875
144.619995,499.856323,519.479187,1655.309326,0.699938,0.480188
144.738998,510.787872,535.223022,1642.545532,0.747750,0.480000
144.856995,532.447388,516.514221,1696.944580,0.879750,0.479813
144.955994,542.103821,525.895081,1715.265991,0.956625,0.482437
145.074997,545.189331,533.238037,1771.217529,0.796875,0.479438
145.192993,555.699097,541.005493,1770.015991,0.792938,0.478312
145.292007,563.507263,560.214661,1788.322266,0.789000,0.478500
145.410995,579.003601,571.400818,1808.390991,0.862500,0.479250
145.509995,577.572266,571.245789,1829.807617,0.866063,0.478875
145.628998,585.036499,586.690918,1868.673584,0.858375,0.481875
