BrakeTestLog09.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
18.933001,215.111816,183.621017,572.226074,0.645187,0.472875
19.032000,215.052139,181.498245,684.683960,0.731438,0.474375
19.150999,198.425690,181.463516,755.962646,0.630562,0.477937
19.250000,217.759598,182.147034,548.487854,0.624750,0.474187
19.350000,212.383667,178.650070,693.839478,0.715875,0.473063
19.469000,196.887604,179.102493,588.641235,0.646688,0.477000
19.568001,205.887558,175.648911,626.163208,0.610875,0.474187
19.687000,204.761108,174.364426,610.235718,0.672375,0.472313
19.785999,197.343750,173.061432,604.554321,0.641813,0.474375
19.905001,194.705185,169.180969,585.152710,0.603563,0.474937
20.004000,195.753326,167.056458,576.571960,0.675188,0.473625
20.122999,190.670685,169.227219,582.977051,0.640125,0.472875
20.222000,190.512115,166.937241,589.282898,0.613125,0.474000
20.341000,183.521927,166.574219,581.419800,0.670313,0.473625
20.440001,185.404236,167.777771,574.389832,0.620063,0.473625
20.559000,184.828186,165.918243,569.733826,0.606562,0.473063
20.658001,181.236572,165.182922,562.802490,0.685875,0.473625
20.777000,183.320236,163.596497,534.240356,0.589875,0.473812
20.875999,179.258057,161.871231,563.304504,0.636187,0.472688
20.995001,177.360306,161.594620,543.328979,0.670125,0.474000
21.094000,180.511124,158.154022,540.321472,0.570000,0.475125
21.212999,177.753769,160.917618,536.887085,0.638250,0.471938
21.312000,178.530457,158.268036,545.593384,0.607500,0.474000
21.412001,174.926697,156.344177,528.566040,0.596812,0.473063
21.531000,173.530823,158.283585,542.973267,0.625687,0.472125
21.649000,177.389420,156.757019,549.400269,0.573375,0.473250
21.747999,165.707489,155.243103,532.460876,0.606375,0.473438
21.867001,175.167542,158.178665,508.435791,0.601687,0.472500
21.966000,179.586731,157.280319,539.819214,0.573000,0.471938
22.066000,165.061035,157.394318,571.847961,0.640875,0.471563
22.184999,177.310944,157.837616,524.770630,0.577313,0.472313
22.284000,176.966095,158.413086,541.260620,0.609750,0.473063
22.403000,166.977661,156.535324,534.046997,0.650813,0.470250
22.502001,176.515198,153.906891,526.421997,0.573937,0.474562
22.621000,177.470169,154.760910,544.875000,0.620812,0.474000
22.719999,170.971878,150.703415,517.138794,0.620063,0.470437
22.839001,179.066269,147.298935,560.316528,0.564188,0.472688
22.938000,178.620224,148.433792,529.999390,0.630562,0.473438
23.038000,176.843109,146.111557,560.300842,0.566437,0.473625
23.157000,179.481659,144.971649,498.169250,0.622312,0.474562
23.256001,174.858658,143.251892,578.713013,0.588375,0.471000
23.375000,176.355652,140.250183,539.345215,0.580312,0.475125
23.493000,172.361038,139.335526,501.546448,0.665062,0.476438
23.591999,169.513794,136.496307,508.011078,0.569812,0.469875
23.711000,170.633179,135.700500,507.654297,0.746437,0.480188
23.809999,160.710602,132.171722,531.268066,0.916500,0.478687
23.929001,163.484436,127.776505,522.681519,1.280063,0.492188
24.028000,166.588791,125.872528,491.999573,1.985438,0.537750
24.146999,152.583572,118.375275,469.308502,1.025063,0.497438
24.246000,158.303116,116.950317,479.625305,0.783375,0.479438
24.346001,152.948471,112.492523,437.112793,0.854250,0.481500
24.464001,136.828094,110.934967,455.837006,0.757500,0.480938
24.563999,142.477737,108.859772,388.077393,0.893063,0.479625
24.683001,136.491852,103.832451,437.532532,0.741562,0.476625
24.782000,130.707840,102.240387,401.903229,0.883687,0.482250
24.900000,127.361763,97.670319,409.267639,0.754125,0.480188
25.018999,120.319565,96.360229,378.260132,0.783375,0.481688
25.118000,119.557739,93.624107,373.544739,0.932063,0.482812
25.237000,105.981316,92.141098,324.360535,0.938062,0.483000
25.337000,103.210464,86.347321,354.493988,1.141500,0.485813
25.436001,99.214569,84.211945,336.825104,1.151062,0.485813
25.555000,97.999008,82.248642,309.226837,0.986437,0.491062
25.653999,85.491676,76.103729,278.236359,1.072125,0.491812
25.773001,84.407379,74.073639,302.731140,1.435500,0.502688
25.872000,85.224251,71.712990,262.308075,2.189250,0.585750
25.972000,74.321625,67.780388,279.818542,2.462438,0.634500
26.091000,67.517754,61.989578,270.091400,3.155625,0.583313
26.190001,59.541550,55.910725,264.535492,3.229687,0.616687
26.309000,50.977974,48.500946,239.148636,3.003375,0.670875
26.408001,50.977974,48.500946,217.699188,2.611687,0.672750
26.527000,39.348682,40.167767,196.943222,3.215812,0.727500
26.625999,0.000000,40.167767,169.189941,3.304688,0.726750
26.745001,0.000000,27.073128,142.257065,1.095937,0.519938
26.844000,24.616514,0.000000,124.876854,0.831375,0.491625
26.962000,0.000000,0.000000,95.295326,2.078063,0.588750
27.080000,0.000000,0.000000,59.383831,4.298625,0.808688
27.197001,0.000000,0.000000,54.333702,4.168500,0.734625
27.315001,0.000000,0.000000,0.000000,0.793125,0.480938
27.431999,0.000000,0.000000,0.000000,3.299250,0.797625
27.549999,0.000000,0.000000,0.000000,4.786500,1.366125
27.667000,0.000000,0.000000,0.000000,2.786062,0.631125
27.785000,0.000000,0.000000,0.000000,0.941250,0.498750
27.902000,0.000000,0.000000,0.000000,1.293750,0.537562
28.018999,0.000000,0.000000,0.000000,4.786313,1.594125
28.136999,0.000000,0.000000,0.000000,4.785937,0.879375
28.254000,0.000000,0.000000,0.000000,0.687000,0.472500
28.372000,0.000000,0.000000,0.000000,0.642000,0.472500
28.489000,0.000000,0.000000,0.000000,0.813375,0.477563
28.606001,0.000000,3.514302,0.000000,0.683625,0.472500
28.724001,0.000000,0.000000,0.000000,0.635625,0.471188
28.841999,0.000000,0.000000,0.000000,2.997188,0.656250
28.959000,0.000000,0.000000,0.000000,0.799688,0.479438
29.076000,0.000000,0.000000,0.000000,0.726938,0.477563
29.194000,0.000000,0.000000,0.000000,3.465188,0.767250
29.311001,0.000000,0.000000,0.000000,1.005188,0.510562
29.427999,0.000000,0.000000,0.000000,1.937813,0.565125
29.546000,0.000000,0.000000,0.000000,4.786687,1.214250
29.663000,0.000000,0.000000,0.000000,4.786687,1.606313
29.781000,0.000000,0.000000,0.000000,4.786687,1.828313
29.898001,0.000000,0.000000,0.000000,4.786687,1.824937
30.016001,0.000000,0.000000,0.000000,4.786687,1.735312
30.132999,0.000000,0.000000,0.000000,4.786687,1.490813
30.250000,0.000000,0.000000,0.000000,4.786687,1.486875
30.368000,0.000000,0.000000,0.000000,4.786500,1.449563
30.485001,0.000000,0.000000,0.000000,4.786687,1.390125
30.603001,0.000000,0.000000,0.000000,4.786500,1.278750
30.719999,0.000000,0.000000,0.000000,4.786687,1.233938
30.837000,0.000000,0.000000,0.000000,4.786687,1.182938
30.955000,0.000000,0.000000,1.540215,4.786313,1.041375
31.073000,0.000000,0.000000,0.000000,4.786313,0.936562
31.190001,0.000000,0.000000,0.000000,3.329813,0.737063
31.306999,0.000000,0.000000,13.703801,0.845625,0.484875
31.424999,0.000000,0.000000,150.296082,0.724500,0.475500
31.524000,1.413116,0.000000,81.879852,0.797813,0.477000
31.642000,1.413116,2.266278,104.858437,1.081125,0.489750
31.761000,37.185642,38.017536,131.372467,1.382625,0.500437
31.860001,38.578743,38.017536,134.886429,0.699938,0.469313
31.979000,38.578743,37.257977,147.952454,0.678000,0.474000
32.077999,36.884098,37.257977,126.975624,0.744000,0.472688
32.196999,38.778358,75.409714,146.568115,0.738563,0.471375
32.296001,38.778358,75.409714,149.393951,0.692438,0.472313
32.415001,45.638584,43.731178,215.859695,0.589125,0.472125
32.514000,58.449558,57.048794,146.059204,0.573937,0.471000
32.632999,83.588623,85.153526,498.927307,0.660937,0.471563
32.731998,109.854866,96.023712,444.534424,0.589312,0.471375
32.851002,126.705933,126.142128,459.761902,0.649688,0.470062
32.950001,146.662720,141.430817,327.842590,0.560438,0.471188
33.049999,154.971252,159.818817,686.669067,0.627937,0.471563
33.168999,183.272873,181.138245,790.725708,0.561000,0.471375
33.268002,202.216904,195.964508,494.250244,0.570938,0.469313
33.387001,214.436295,214.641800,494.183685,0.604125,0.471938
33.487000,231.237930,232.081024,516.488892,0.613312,0.469500
33.585999,247.745529,246.424072,572.812378,0.545625,0.470812
33.686001,266.222260,259.923889,650.232666,0.564562,0.469687
33.785999,262.720947,270.004669,712.115479,0.517875,0.471188
33.904999,295.470734,286.541565,770.112732,0.535500,0.468563
34.004002,302.537079,301.398651,856.898071,0.531937,0.470062
34.104000,306.249146,310.142456,922.060242,0.497250,0.468750
34.203999,322.706604,321.166473,979.559875,0.563812,0.470625
34.323002,336.155396,337.824127,1093.978760,0.580125,0.470062
34.423000,347.086639,353.091766,1151.351562,0.514125,0.470062
34.521999,379.964478,377.575806,1251.416626,0.525375,0.468938
